,주소,이름,위도,경도
2040,서울특별시 관악구 원신2길 16-6 (신림동),해남,37.4768534,126.9386282
2041,서울특별시 관악구 남부순환로181길 4 (신림동),젤모텔,37.4847126,126.9311583
2042,서울특별시 관악구 남부순환로 1591-8 (신림동),에로스,37.4844416,126.9272024
2043,서울특별시 관악구 승방2길 31 (남현동),카리스 호텔,37.4751656,126.9808732
2044,서울특별시 관악구 신림로59길 22-5 (신림동),레인보우,37.4831556,126.9282758
2045,서울특별시 관악구 신림동1길 19-8 (신림동),에이스,37.4865418,126.9286819
2046,서울특별시 관악구 남부순환로 1770-6 (봉천동),명동파크,37.4814087,126.9466333
2047,서울특별시 관악구 남부순환로 1593-6 (신림동),아람장,37.4843498,126.9276131
2048,서울특별시 관악구 관악로 208-28 (봉천동),에펠장,37.4827372,126.9546922
2049,서울특별시 관악구 양지1길 7 (신림동),신화,37.4709261,126.9457494
2050,서울특별시 관악구 승방2길 29 (남현동),더라움 HOTEL,37.4750528,126.9808611
2051,서울특별시 관악구 신림동1길 25 (신림동),아로마모텔,37.4862741,126.9286722
2052,서울특별시 관악구 관악로15길 11 (봉천동),21세기,37.4800593,126.9517424
2053,서울특별시 관악구 관천로 42 (신림동),SU모텔,37.4833986,126.9272468
2054,서울특별시 관악구 남부순환로220길 16 (봉천동),휠모텔,37.4805011,126.9514716
2055,서울특별시 관악구 신림로63길 9 (신림동),리오모텔,37.4844721,126.9289761
2056,서울특별시 관악구 관악로13길 8 (봉천동),노르웨이의숲,37.4795002,126.9517875
2057,서울특별시 관악구 남부순환로224길 31 (봉천동),조은집,37.4794026,126.9532869
2058,서울특별시 관악구 청룡1길 25 (봉천동),제일여관,37.481195,126.9477273
2059,서울특별시 관악구 봉천로53길 7 (봉천동),엔젤,37.482158,126.9540976
2060,서울특별시 관악구 남부순환로 1458 (신림동),CS프리미어호텔 서울,37.486881,126.9246641
2061,서울특별시 관악구 신림로65길 16-4 (신림동),스트디오93,37.4852504,126.9286552
2062,서울특별시 관악구 관천로 64 (신림동),스팅,37.4849552,126.9255262
2063,서울특별시 관악구 신림동3길 13-8 (신림동),상지,37.4868365,126.9278907
2064,서울특별시 관악구 신림동1길 23 (신림동),삼원장 모텔,37.4864104,126.9285956
2065,서울특별시 관악구 난곡로64길 7 (신림동),위드 어반,37.4813614,126.9151202
2066,서울특별시 관악구 신림로64길 31 (신림동),다이너스티,37.4852094,126.9314927
2067,서울특별시 관악구 승방2길 3 (남현동),렘파트,37.4739668,126.9810432
2068,서울특별시 관악구 신림동1길 26 (신림동),모나코,37.4862138,126.9284786
2069,서울특별시 관악구 남부순환로220길 49 (봉천동),쉐르빌,37.4789856,126.9518829
2070,서울특별시 관악구 신림로65길 16-18 (신림동),어반스테이,37.48584,126.9284997
2071,서울특별시 관악구 신림로65길 16-11 (신림동),러브장,37.4855425,126.9283807
2072,서울특별시 관악구 난곡로 286 (신림동),셔블,37.4794539,126.9152167
2073,서울특별시 관악구 신림로64길 35 (신림동),허니,37.4852275,126.9316994
2074,서울특별시 관악구 신림로65길 10-10 (신림동),체스모텔,37.4855391,126.9290016
2075,서울특별시 관악구 신림로65길 10-31 (신림동),호원장,37.4857527,126.9287023
2076,서울특별시 관악구 승방2길 13 (남현동),넘버25 사당역점,37.4743967,126.9809435
2077,서울특별시 관악구 신림로66길 13 (신림동),호텔 짝,37.48551580000001,126.9304017
2078,서울특별시 관악구 난곡로64길 5 (신림동),호텔 어반,37.4813086,126.9149649
2079,서울특별시 관악구 신림로65길 10-5 (신림동),시마,37.4853352,126.9287715
2080,서울특별시 관악구 남부순환로 2082-27 (남현동),더 엠 호텔,37.4675553,126.9794198
2081,서울특별시 관악구 신림로 349 (신림동),WD호텔,37.4854699,126.9293101
2082,서울특별시 관악구 신림동7길 52 (신림동),뜨랑블루호텔,37.48464209999999,126.9264657
2083,서울특별시 관악구 신림동3길 27 (신림동),태림장,37.4860874,126.9280496
2084,서울특별시 관악구 신림로65길 16-14 (신림동),스위스,37.48571370000001,126.9285728
2085,서울특별시 관악구 승방2길 25 (남현동),명작모텔,37.4749124,126.9808743
2086,서울특별시 관악구 관악로 208-4 (봉천동),폭스호텔,37.4830598,126.954586
2087,서울특별시 관악구 신림동1길 26-4 (신림동),경원장,37.4863174,126.9282792
2088,서울특별시 관악구 조원로18길 30 (신림동),아리아,37.4825694,126.913816
2089,서울특별시 관악구 남부순환로220길 34 (봉천동),린,37.4797204,126.9514226
2090,서울특별시 관악구 신림동1길 11 (신림동),쿨 모텔,37.4868792,126.9283289
2091,서울특별시 관악구 신림로64길 12 (신림동),르네상스호텔,37.4848294,126.9304251
2092,서울특별시 관악구 호암로 595 (신림동),모텔봄,37.4705463,126.933248
2093,서울특별시 관악구 청룡길 9 (봉천동),유림장여관,37.4787386,126.9465103
2094,서울특별시 관악구 신림로66길 16 (신림동),신트라(SINTRA) 호텔,37.485287,126.9305135
2095,'서울특별시 서초구 서초대로77길 11 2층~6층 (서초동)',The S HOTEL(더 에스 호텔),37.5023973,127.0236936
2096,'서울특별시 서초구 남부순환로358길 26 1층 2층 3층 (양재동)',30Month,37.4840343,127.0386744
2097,서울특별시 서초구 동광로 55 (방배동),금강장여관,37.4922299,126.9886589
2098,서울특별시 서초구 서초중앙로22길 47-5 (서초동),덴버모텔,37.4936252,127.016355
2099,서울특별시 서초구 서초대로 357 2층~19층 (서초동),호텔아르누보서초,37.4961291,127.0204692
2100,서울특별시 서초구 청계산로9길 1-7 오라카이 청계산호텔 (신원동),오라카이 청계산호텔,37.4489375,127.0546875
2101,서울특별시 서초구 효령로53길 40 (서초동),라바호텔,37.4864587,127.0136029
2102,서울특별시 서초구 서초대로1길 19-7 (방배동),남산여인숙,37.4878587,126.9827667
2103,'서울특별시 서초구 강남대로 259 4층 ~ 19층 (서초동)',Hotel Peyto(호텔 페이토),37.4864854,127.0326319
2104,서울특별시 서초구 반포대로12길 29 (서초동),유원관광호텔,37.4852105,127.0128233
2105,서울특별시 서초구 방배천로16길 11-9 (방배동),서초 게스트하우스K,37.4824527,126.983524
2106,서울특별시 서초구 서초대로 338 (서초동),프로비스타 가족호텔,37.4948162,127.0186113
2107,'서울특별시 서초구 반포대로14길 53 2층~12층 (서초동)',호텔소설,37.486313,127.013813
2108,서울특별시 서초구 반포대로18길 62 1층 ~ 15층 (서초동),호텔 라리아,37.4821129,127.0127363
2109,서울특별시 서초구 강남대로 323 (서초동),토요코인 서울강남,37.49182150000001,127.0299
2110,서울특별시 서초구 효령로55길 59 (서초동),자스민호텔,37.487371,127.0138691
2111,서울특별시 서초구 방배로 200 1층~3층 (방배동),M모텔,37.4913296,126.9916994
2112,서울특별시 서초구 방배중앙로 174 (방배동),2001장,37.4946527,126.9862367
2113,'서울특별시 서초구 나루터로 64 1층 ~ 9층 (잠원동)',티롤 관광호텔,37.5150386,127.0171193
2114,'서울특별시 서초구 나루터로 77 2층~5층 (잠원동)',La TREE HOTEL(라 트리 호텔),37.5158306,127.0182016
2115,서울특별시 서초구 반포대로14길 35-8 (서초동),모텔 오슬로,37.48609039999999,127.0129779
2116,서울특별시 서초구 서초대로74길 49 3층~12층 (서초동),강남아르누보씨티호텔,37.4933757,127.0281248
2117,'서울특별시 서초구 효령로77길 30 9층~20층 (서초동)',어반플레이스 강남,37.4916322,127.0290102
2118,서울특별시 서초구 서래로 43 (반포동),모텔얌 서래마을점,37.4988609,126.9981982
2119,서울특별시 서초구 효령로53길 49 (서초동),IMT호텔,37.4867643,127.012977
2120,서울특별시 서초구 반포대로14길 51 (서초동),나인스 호텔,37.4862452,127.0136091
2121,서울특별시 서초구 강남대로107길 6 (잠원동),더리버사이드호텔,37.51853180000001,127.0180723
2122,서울특별시 서초구 효령로 427 5층~25층 (서초동),신라스테이 서초,37.4893591,127.0301365
2123,서울특별시 서초구 방배로 130 (방배동),정산장,37.4857491,126.9951621
2124,'서울특별시 서초구 방배중앙로 171 1층~4층 (방배동)',스타일 호텔,37.4942011,126.9859013
2125,서울특별시 서초구 바우뫼로12길 70 (양재동),더케이호텔서울,37.4667388,127.0331826
2126,'서울특별시 서초구 사평대로2길 19-9 3층~6층 (방배동)',호텔 프라임,37.4971502,126.9862052
2127,서울특별시 서초구 동광로 49 (방배동),오슬로 방배점,37.4950935,127.001579
2128,서울특별시 서초구 효령로55길 10 (서초동),더캘리포니아,37.4852025,127.0146665
2129,서울특별시 서초구 서초대로56길 18 영남빌딩 1층~5층 (서초동),업플로 호스텔,37.493691,127.0170055
2130,서울특별시 강남구 언주로87길 6 (역삼동),부띠끄 역삼,37.5019852,127.0389556
2131,서울특별시 강남구 도산대로 536 (청담동),호텔프리마(주),37.5241094,127.0522769
2132,서울특별시 강남구 선릉로90길 46 (대치동),그레이 호텔,37.5047077,127.0525287
2133,서울특별시 강남구 선릉로92길 37-5 (삼성동),제이에스무인호텔,37.5060066,127.0511092
2134,서울특별시 강남구 테헤란로37길 13-11 (역삼동),맨하탄호텔,37.5027033,127.0399155
2135,서울특별시 강남구 학동로 117 지상3~8층 (논현동 호텔 포레힐(HOTEL FOREHEAL)),호텔 포레힐(HOTEL FOREHEAL),37.51204,127.023636
2136,'서울특별시 강남구 테헤란로33길 6-5 지상1~10층 (역삼동)',호텔 그라모스 서울강남,37.502537,127.0398498
2137,서울특별시 강남구 압구정로46길 17 (신사동),프린세스호텔,37.5273481,127.0366243
2138,서울특별시 강남구 언주로87길 30 (역삼동),몽마르뜨여관,37.50119919999999,127.0406507
2139,서울특별시 강남구 봉은사로 459 (삼성동),자이안트,37.5123062,127.0497669
2140,서울특별시 강남구 테헤란로34길 10 (역삼동),뉴성심장,37.5007503,127.040083
2141,서울특별시 강남구 도산대로1길 61 (신사동),리츠,37.5198194,127.0196893
2142,'서울특별시 강남구 언주로 506 (역삼동 지상5781012131617층(각층전체)역삼아르누보씨티)',역삼아르누보씨티,37.5033786,127.0428441
2143,'서울특별시 강남구 봉은사로 113 지상2~18층 (논현동 호텔 더 디자이너스 강남 프리미어)',호텔더디자이너스리즈강남프리미어,37.5051696,127.0258422
2144,'서울특별시 강남구 선릉로90길 62 서원빌딩 345층 (대치동)',스텔라 호스텔,37.5009712,127.0426475
2145,'서울특별시 강남구 선릉로127길 5-3 (논현동1234층(446.64))',청아장여관,37.5153482,127.0414051
2146,'서울특별시 강남구 테헤란로29길 12 1~10층 (역삼동 에이치에비뉴호텔 역삼)',에이치 에비뉴호텔역삼,37.502432,127.0386901
2147,'서울특별시 강남구 논현로 66 지상2~지상8층 (개포동 데님관광호텔)',호텔데님(Hotel Denim),37.4789643,127.0609282
2148,서울특별시 강남구 테헤란로2길 33 (역삼동),마레,37.496069,127.0298925
2149,'서울특별시 강남구 논현로 535 지상2층-지상4층 (역삼동)',호텔 오늘 HOTEL O:NEUL,37.4999072,127.0373932
2150,'서울특별시 강남구 영동대로 736 지상3~15층 (청담동 aloft HOTELS)',알로프트서울강남호텔(Aloft Seoul Gangnam Hotel),37.5236033,127.055954
2151,서울특별시 강남구 테헤란로77길 12 (삼성동),맨하탄호텔,37.5073156,127.0547514
2152,서울특별시 강남구 영동대로 737 (청담동),호텔리베라,37.52381680000001,127.0542475
2153,서울특별시 강남구 테헤란로16길 11 (역삼동),렉시호텔,37.4987699,127.0339086
2154,'서울특별시 강남구 테헤란로37길 13-10 지상3~14층 (역삼동 호텔리치웰)',리치웰호텔,37.5029341,127.039812
2155,'서울특별시 강남구 테헤란로37길 13-8 1~6층 (역삼동 디엔에스리치빌)',인더시티호스텔(INN THE city hostel),37.5026586,127.0397283
2156,서울특별시 강남구 테헤란로38길 7 (역삼동),호텔베리식스,37.5014627,127.0417025
2157,서울특별시 강남구 언주로87길 50 (역삼동),호텔 린,37.5006449,127.039088
2158,'서울특별시 강남구 봉은사로 143 (논현동 지상234561213(각층전체))',강남패밀리 호텔,37.5095209,127.0224682
2159,서울특별시 강남구 테헤란로28길 3-6 (역삼동),아드리게호텔,37.5008371,127.0391217
2160,서울특별시 강남구 봉은사로 410 (삼성동),라마다서울호텔,37.5103037,127.0452475
2161,서울특별시 강남구 삼성로96길 20 (삼성동),호텔유리앤,37.5088863,127.0575853
2162,'서울특별시 강남구 봉은사로 524 (삼성동 코엑스인터컨티넨탈 서울)',인터컨티넨탈 서울 코엑스,37.5126188,127.0574169
2163,서울특별시 강남구 테헤란로 521 (삼성동),그랜드인터컨티넨탈서울 파르나스,37.5091322,127.0608511
2164,서울특별시 강남구 선릉로86길 43 (대치동),프린스,37.503941,127.053258
2165,'서울특별시 강남구 언주로 517 지상4~14층 (역삼동 KT영동지사 호텔동)',신라스테이 역삼,37.5052247,127.0407134
2166,서울특별시 강남구 논현로 548 (역삼동),엠유엘호텔,37.5071123,127.0404857
2167,서울특별시 강남구 테헤란로25길 6-13 (역삼동),베니키아 노블레스,37.5013577,127.0357776
2168,서울특별시 강남구 테헤란로33길 13-8 (역삼동),화이트모텔,37.5025891,127.0384953
2169,서울특별시 강남구 테헤란로10길 5 (역삼동),호텔 소울하다,37.4987198,127.0325182
2170,서울특별시 강남구 테헤란로33길 6-11 (역삼동),호텔스타프리미어 역삼,37.5026697,127.0403197
2171,'서울특별시 강남구 논현로 647 지상2층3층4층 (논현동)',힐탑관광호텔,37.5135304,127.0315341
2172,서울특별시 강남구 테헤란로28길 3-8 (역삼동),펠리스,37.5008753,127.0392694
2173,서울특별시 강남구 봉은사로 164 (역삼동),캘리포니아호텔,37.5064767,127.0322677
2174,'서울특별시 강남구 강남대로92길 13 지상1~10층 (역삼동)',더제리스플래닛호텔,37.4990077,127.0285121
2175,서울특별시 강남구 삼성로 431 (대치동),이비스스타일앰배서더강남,37.4929956,127.0544615
2176,'서울특별시 강남구 언주로87길 11 지하1층-지상10층층 (역삼동)',호텔 컬리넌 역삼(HOTEL CULLINAN Yeoksam),37.5013153,127.0420878
2177,'서울특별시 강남구 영동대로 725 (청담동지상45층)',펜타리움,37.5231998,127.0486655
2178,서울특별시 강남구 강남대로 588 (논현동),렉스관광호텔,37.5135304,127.0315341
2179,서울특별시 강남구 봉은사로37길 6 (논현동),호텔야자강남논현점,37.5101999,127.0351731
2180,'서울특별시 강남구 테헤란로2길 13 지하2지상1~14층 (역삼동 강남캠퍼스호텔A동)',강남캠퍼스호텔A동,37.4973294,127.0293198
2181,'서울특별시 강남구 테헤란로2길 11 지하3~21~11층 (역삼동 강남캠퍼스호텔B동)',강남캠퍼스호텔B동,37.4973294,127.0293198
2182,서울특별시 강남구 테헤란로34길 9 (역삼동),바레,37.5008796,127.0403607
2183,'서울특별시 강남구 논현로 533 호텔 세느 (역삼동)',호텔세느,37.50399,127.03533
2184,'서울특별시 강남구 테헤란로33길 6-7 236층 (역삼동)',엘르모텔,37.5025876,127.0400833
2185,'서울특별시 강남구 언주로85길 27 지상3~지상9층 (역삼동)',오월호텔(OWALL HOTEL),37.5005817,127.0410635
2186,서울특별시 강남구 압구정로2길 2 (신사동),신사애인호텔,37.521313,127.019123
2187,서울특별시 강남구 봉은사로 139 (논현동),베스트 웨스턴 프리미어 강남호텔,37.5111526,127.0256208
2188,서울특별시 강남구 선릉로100길 52 (삼성동),캘리포니아여관,37.5068141,127.0494448
2189,서울특별시 강남구 테헤란로2길 15 (역삼동),멜리샤 호텔,37.4972001,127.0293769
2190,서울특별시 강남구 테헤란로78길 14-16 (대치동),호텔컬리넌대치,37.5050715,127.0542323
2191,서울특별시 강남구 논현로105길 48 (역삼동),(주)삼정관광호텔,37.5055618,127.0302425
2192,서울특별시 강남구 도산대로 205 (신사동),(주)선샤인호텔,37.5205118,127.0287493
2193,서울특별시 강남구 테헤란로2길 31 (역삼동),비엔엔(BNN)호텔,37.49616899999999,127.0297793
2194,'서울특별시 강남구 영동대로 618 3층~18층 (삼성동)',호텔 인 나인,37.5154693,127.0600658
2195,'서울특별시 강남구 테헤란로87길 46 (삼성동 호텔오크우드)',호텔오크우드프리미어,37.51092999999999,127.058103
2196,서울특별시 강남구 논현로87길 17 (역삼동),호텔스타,37.49950949999999,127.0354225
2197,서울특별시 강남구 봉은사로 428 2~9층11~12층 (삼성동),호텔 크레센도 서울,37.5107119,127.046922
2198,서울특별시 강남구 도산대로 508 (청담동),호텔 엔트라(HOTEL entra),37.5239993,127.0484477
2199,서울특별시 강남구 테헤란로37길 13-5 (역삼동),제이모텔,37.5028072,127.0402738
2200,서울특별시 강남구 강남대로94길 56-4 (역삼동),648호텔앤레지던스,37.4999119,127.0318593
2201,'서울특별시 강남구 테헤란로25길 10 지상3~20층 (역삼동)',머큐어 엠버서더 쏘도베호텔,37.50122,127.0354604
2202,서울특별시 강남구 논현로 328 (역삼동),아마레호텔,37.4999072,127.0373932
2203,서울특별시 강남구 도산대로 166 (논현동),하이랜드호텔,37.5186427,127.0267927
2204,'서울특별시 강남구 학동로43길 8 지상3~5층 (논현동)',휴호텔,37.5165928,127.0374503
2205,서울특별시 강남구 영동대로 712 (청담동),라비타호텔,37.5213727,127.0568683
2206,서울특별시 강남구 도산대로 144 (논현동),영동관광호텔,37.5177267,127.0246439
2207,서울특별시 강남구 언주로 640 (논현동),임피리얼팰리스호텔,37.514021,127.0358805
2208,'서울특별시 강남구 도산대로 419 5층6층7층 (청담동)',호텔리베라 아노블리,37.5239655,127.0415901
2209,서울특별시 강남구 도곡로 220 (도곡동),호텔데미안,37.49267,127.04306
2210,서울특별시 강남구 선릉로92길 8 (삼성동),호텔스타 선릉,37.5052477,127.0493897
2211,서울특별시 강남구 선릉로92길 41 (삼성동),배드스테이션호텔,37.5060066,127.0511092
2212,'서울특별시 강남구 봉은사로 223 글래드라이브호텔 지상5층~18층 (논현동)',글래드 라이브(GLAD LIVE),37.5082718,127.0363323
2213,서울특별시 강남구 강남대로92길 15 (역삼동),폼모텔,37.4990682,127.0286323
2214,'서울특별시 강남구 테헤란로77길 11-5 (삼성동 디에이스호텔)',디에이스호텔,37.5069458,127.0540198
2215,서울특별시 강남구 테헤란로28길 3-12 (역삼동),엑스와이엠 프리미어(XYM),37.5009918,127.0396355
2216,서울특별시 강남구 봉은사로 130 (역삼동),노보텔앰배서더 강남,37.5052397,127.0288826
2217,서울특별시 강남구 강남대로 620 3층 (신사동),호텔 클로이,37.5271011,127.03143
2218,'서울특별시 강남구 논현로87길 15-4 지하2~지상12층 (역삼동)',강남 스테이 호텔(GANGNAM STAY HOTEL),37.4993426,127.0354031
2219,서울특별시 강남구 테헤란로33길 16 (역삼동),트리아관광호텔,37.5028324,127.03938
2220,서울특별시 강남구 언주로87길 41 (역삼동),호텔벤,37.500672,127.0398725
2221,'서울특별시 강남구 테헤란로29길 11 지하1층-지상10층 (역삼동)',호텔 디 아티스트 역삼점,37.5023554,127.0384599
2222,서울특별시 강남구 강남대로 622 (신사동),짝호텔,37.5261447,127.0320408
2223,'서울특별시 강남구 테헤란로 606 (대치동지상3층~21.23층)',파크하얏트서울,37.5085791,127.0641676
2224,'서울특별시 강남구 선릉로85길 6 지상5~14층 (역삼동)',호텔뉴브(HOTEL NEWV),37.5029929,127.0490887
2225,서울특별시 강남구 언주로87길 23 (역삼동),호텔예스,37.50112379999999,127.0411402
2226,서울특별시 강남구 도산대로 203 (신사동),포포인츠 바이 쉐라톤 서울 강남,37.5201769,127.0285047
2227,'서울특별시 강남구 봉은사로 155 3~16층 (논현동)',호텔카푸치노(Hotel Cappuccino),37.5094283,127.0293826
2228,서울특별시 강남구 테헤란로33길 13-12 (역삼동),더뮤즈,37.5025016,127.0382601
2229,'서울특별시 강남구 테헤란로77길 11-20 지상234층 (삼성동)',씨네마,37.5068147,127.0528496
2230,서울특별시 강남구 언주로94길 13 (역삼동),블랑호텔 강남점,37.5044526,127.043285
2231,'서울특별시 강남구 테헤란로 610 호텔 글래드 강남 코엑스센터 지상2층~20층 (대치동)',글래드강남코엑스센터호텔,37.50882500000001,127.064533
2232,'서울특별시 강남구 테헤란로 415 1층9층~27층 (삼성동 L7 HOTELS 강남타워)',(주)호텔롯데 L7 강남,37.5056545,127.0515387
2233,서울특별시 강남구 봉은사로 409 (삼성동),호텔클릭,37.5108229,127.0447138
2234,'서울특별시 강남구 논현로 74-1 2~8층 (개포동)',호텔컬리넌 개포,37.4766542,127.0460635
2235,서울특별시 강남구 테헤란로37길 13-13 (역삼동),녹스 부띠끄 관광호텔,37.5026586,127.0397283
2236,'서울특별시 강남구 언주로89길 21 1~10층 (역삼동)',카파쓰호텔,37.5014581,127.0411348
2237,서울특별시 강남구 언주로89길 13 (역삼동),사월호텔,37.5016745,127.0418242
2238,서울특별시 강남구 언주로87길 10 (역삼동),호텔마리,37.5016099,127.042075
2239,서울특별시 강남구 강남대로112길 20 지하1~지상6층 (논현동),왈츠호텔,37.5054749,127.0260407
2240,서울특별시 강남구 선릉로92길 35 (삼성동),발리호텔,37.5060066,127.0511092
2241,서울특별시 강남구 테헤란로2길 37 (역삼동),호텔 시애틀,37.495831,127.0299827
2242,'서울특별시 강남구 테헤란로87길 9 지상3~19층 (삼성동)',호텔페이토삼성,37.5084084,127.0586761
2243,'서울특별시 강남구 강남대로112길 11 지상1층~지상5층 (논현동)',케이 그랜드 호스텔 강남 1,37.5054808,127.0252206
2244,서울특별시 강남구 테헤란로68길 11 (대치동),모멘트모텔,37.5045741,127.05255
2245,'서울특별시 강남구 테헤란로68길 13 (대치동56층)',모멘트모텔(2),37.5044619,127.0526034
2246,'서울특별시 강남구 영동대로 506 유니온타 4~17층 (삼성동)',신라스테이 삼성,37.5098867,127.0631706
2247,서울특별시 강남구 언주로 627 (논현동),모투모텔,37.5135304,127.0315341
2248,서울특별시 강남구 언주로85길 10 (역삼동),씨에프호텔,37.50123019999999,127.0422585
2249,'서울특별시 강남구 논현로 736 2~12층 (논현동)',파티오세븐(PATIO7),37.5136,127.0336519
2250,서울특별시 송파구 올림픽로34길 9 (방이동),호텔머니,37.515828,127.1109379
2251,'서울특별시 송파구 오금로11길 23-19 (방이동외 1필지)',첼로모텔,37.515807,127.1095807
2252,서울특별시 송파구 올림픽로34길 7 (방이동),HOTEL CASA,37.5162441,127.1111536
2253,서울특별시 송파구 석촌호수로 216 (석촌동),레이크인,37.5068305,127.100985
2254,서울특별시 송파구 올림픽로34길 5 (방이동),IMT 모텔,37.5161286,127.1107692
2255,서울특별시 송파구 오금로11길 23-13 (방이동),호텔비엔더블유(BNW),37.5155942,127.1096851
2256,서울특별시 송파구 올림픽로12길 5-11 (잠실동),라몬 모텔,37.5112228,127.0837053
2257,서울특별시 송파구 올림픽로12길 4-14 (잠실동),퍼니모텔,37.5112478,127.0821678
2258,서울특별시 송파구 오금로11길 29-15 (방이동),Hostel Vene(호스텔 베네),37.5158251,127.1100749
2259,서울특별시 송파구 성내천로44길 2-3 (마천동),한양여인숙,37.495111,127.1543823
2260,서울특별시 송파구 올림픽로12길 5-19 (잠실동),반,37.511192,127.0840303
2261,서울특별시 송파구 오금로11길 21-19 (방이동),트라움 호텔,37.5157037,127.1091442
2262,서울특별시 송파구 오금로11길 47-10 (방이동),호텔 동그라미,37.515419,127.1111991
2263,서울특별시 송파구 오금로11길 11-15 (방이동),체리,37.5151998,127.1082814
2264,서울특별시 송파구 삼학사로 98 (석촌동),로사나관광호텔,37.5059512,127.0975719
2265,서울특별시 송파구 올림픽로12길 4-15 (잠실동),라비앙,37.5110317,127.0821829
2266,서울특별시 송파구 오금로11길 11-21 (방이동),라자,37.515367,127.108224
2267,서울특별시 송파구 삼전로 67 (잠실동),잠실관광호텔,37.5048831,127.0880343
2268,서울특별시 송파구 오금로11길 55-15 (방이동),초이스모텔,37.515419,127.1111991
2269,서울특별시 송파구 성내천로43길 1 (마천동),해강,37.4955329,127.1556633
2270,'서울특별시 송파구 올림픽로 300 롯데월드타워 (신천동)',시그니엘서울 호텔,37.5131273,127.1019609
2271,서울특별시 송파구 올림픽로8길 4-3 (잠실동),히트호텔,37.511153,127.0797076
2272,서울특별시 송파구 오금로11길 63-11 (방이동),그리스,37.515419,127.1111991
2273,서울특별시 송파구 삼학사로 94 (석촌동),남경모텔,37.5054988,127.0974472
2274,서울특별시 송파구 올림픽로12길 4-12 (잠실동),씩스티모텔,37.5112416,127.0823025
2275,서울특별시 송파구 백제고분로7길 23-6 (잠실동),주식회사 호텔포레스타,37.5109329,127.0816547
2276,서울특별시 송파구 올림픽로34길 3-6 (방이동),아이다호텔,37.5162865,127.1109155
2277,서울특별시 송파구 오금로11길 47 (방이동),호텔자자(ZAza),37.5157469,127.1123755
2278,서울특별시 송파구 오금로11길 23-16 (방이동),月(월) 호텔,37.51577169999999,127.109916
2279,서울특별시 송파구 오금로11길 23-12 (방이동),HOTEL HL (에이첼 호텔),37.5155463,127.1100182
2280,서울특별시 송파구 오금로11길 21-9 (방이동),주식회사 딜라이트호텔,37.5153507,127.1092966
2281,서울특별시 송파구 오금로11길 21-15 (방이동),셀레네 호텔,37.515587,127.109201
2282,서울특별시 송파구 오금로11길 47-16 (방이동),카카오모텔,37.5161209,127.1129808
2283,'서울특별시 송파구 마천로 254 4 5층 (거여동)',로맨스,37.49860049999999,127.1422249
2284,서울특별시 송파구 올림픽로8길 19 (잠실동),상주호텔,37.5100431,127.0805436
2285,'서울특별시 송파구 백제고분로22길 5 2층 (삼전동)',공간24 게스트하우스(잠실점),37.503277,127.0893703
2286,서울특별시 송파구 올림픽로10길 8 (잠실동),엔유,37.51093669999999,127.0808617
2287,서울특별시 송파구 백제고분로 268 (삼전동),호텔 인피니,37.5027949,127.0925158
2288,서울특별시 송파구 백제고분로7길 15-10 (잠실동),에이 플러스,37.5109732,127.080695
2289,서울특별시 송파구 오금로11길 23-14 (방이동),하오,37.5156586,127.1099773
2290,서울특별시 송파구 마천로 260 (거여동),대영,37.4900434,127.1462058
2291,서울특별시 송파구 삼학사로 91 (삼전동),줌,37.5055068,127.0968466
2292,서울특별시 송파구 올림픽로12길 4-8 (잠실동),테레즈,37.5112454,127.0824427
2293,서울특별시 송파구 삼전로2길 11 (삼전동),해피 모텔,37.5012421,127.086182
2294,서울특별시 송파구 오금로11길 55-18 (방이동),에덴모텔,37.515419,127.1111991
2295,서울특별시 송파구 오금로11길 55-21 (방이동),올리브호텔,37.5160678,127.1137122
2296,서울특별시 송파구 올림픽로12길 5-9 (잠실동),엠 더블류,37.5112287,127.0834168
2297,서울특별시 송파구 송파대로28길 5 (가락동),가락관광호텔,37.4938625,127.1188064
2298,서울특별시 송파구 마천로 355 (마천동),세원장,37.4966899,127.1561773
2299,서울특별시 송파구 백제고분로7길 7-8 (잠실동),칸,37.5108293,127.0797942
2300,서울특별시 송파구 송파대로 385 (석촌동),CORNER HOTEL 코너호텔,37.5016284,127.1097363
2301,서울특별시 송파구 올림픽로12길 5-25 (잠실동),플러스모텔,37.51118650000001,127.0843663
2302,'서울특별시 송파구 송파대로 111 (문정동 파크하비오)',(주)호텔파크하비오,37.482085,127.123578
2303,서울특별시 송파구 올림픽로 240 (잠실동),(주)호텔롯데롯데호텔월드,37.5078953,127.0861619
2304,서울특별시 송파구 올림픽로32길 8 (방이동),쿠키,37.5152505,127.1087933
2305,서울특별시 송파구 올림픽로12길 5-21 (잠실동),wynn(윈),37.5111886,127.084174
2306,서울특별시 송파구 백제고분로7길 3-16 (잠실동),호텔 봄,37.5098051,127.0819919
2307,서울특별시 송파구 오금로11길 23-18 (방이동),호텔 어반,37.5158868,127.1098818
2308,서울특별시 송파구 오금로11길 21-6 (방이동),루이체 호텔,37.515284,127.1096526
2309,서울특별시 송파구 백제고분로7길 7-13 (잠실동),폼호텔,37.5110004,127.079438
2310,서울특별시 송파구 올림픽로32길 4 (방이동),타임모텔,37.5155463,127.1087038
2311,서울특별시 송파구 백제고분로7길 23-5 (잠실동),포레스타,37.5109145,127.0813744
